bank_tier,client_segment,channel,card_brand,MTI,DE39_response_code,amount_usd,is_international,distance_from_home_km,approved,client_baseline_amount,is_fraud,is_night,time_since_last_txn_min,is_online,is_foreign_currency,mcc_fraud_rate
0,3,3,1,100,0,30.75,0,23.0,1,271.64,,0,4140.0,0,0.0,
0,2,0,1,100,0,18.3,0,3.5,1,267.58,,0,20880.0,0,0.0,
0,3,0,1,100,0,8.93,0,7.6,1,112.09,,0,2700.0,0,0.0,
0,3,3,0,100,0,98.99,0,22.0,1,218.9,,0,3960.0,0,0.0,
0,3,0,1,100,0,48.27,0,9.4,1,250.04,,0,1440.0,0,0.0,
0,3,3,0,100,0,8.16,0,16.6,1,272.28,,0,20220.0,0,0.0,
0,4,3,1,100,0,6.52,0,14.9,1,102.69,,0,8580.0,0,0.0,
0,3,3,1,100,0,9.08,0,22.0,1,211.94,,0,960.0,0,0.0,
0,1,3,0,100,0,8.66,0,1004.0,1,135.72,,0,6300.0,0,0.0,
0,3,3,1,100,0,13.56,0,10.7,1,273.57,,0,20880.0,0,0.0,
0,3,0,1,100,0,15.55,0,0.6,1,115.87,,0,13440.0,0,0.0,
0,3,0,1,100,0,23.58,0,4.1,1,148.7,,0,21180.0,0,0.0,
0,3,3,0,100,0,6.12,0,14.5,1,191.36,,0,17340.0,0,0.0,
0,3,3,0,100,0,16.49,0,16.8,1,228.2,,0,5280.0,0,0.0,
0,3,3,0,100,0,191.57,0,14.9,1,226.25,,0,16920.0,0,0.0,
0,2,3,1,100,0,31.42,1,10867.0,1,258.03,,0,27000.0,0,1.0,
0,2,1,1,100,0,9.86,0,1078.0,1,82.39,,0,6540.0,1,0.0,
0,3,0,1,100,0,14.68,0,9.3,1,224.86,,0,1080.0,0,0.0,
0,1,0,1,100,0,27.41,0,824.0,1,201.93,,0,37980.0,0,0.0,
0,3,1,0,100,0,9.73,0,23.3,1,159.16,,0,43500.0,1,0.0,
0,3,3,0,100,0,10.72,1,6135.0,1,89.62,,0,17520.0,0,1.0,
0,3,3,0,100,0,1.59,0,518.0,1,84.94,,0,7860.0,0,0.0,
0,2,3,0,100,0,47.92,0,15.3,1,202.68,,0,4800.0,0,0.0,
0,0,1,1,100,0,3.27,0,24.2,1,173.7,,0,20280.0,1,0.0,
0,3,1,0,100,0,14.35,0,1270.0,1,128.65,,0,2040.0,1,0.0,
0,1,1,1,100,0,59.22,0,15.8,1,126.34,,0,39360.0,1,0.0,
0,3,0,1,100,0,17.58,0,1324.0,1,258.7,,0,1980.0,0,0.0,
0,3,1,0,100,0,8.85,0,8.4,1,295.38,,0,12060.0,1,0.0,
0,3,0,1,100,0,3.9,0,14.6,1,204.69,,0,4140.0,0,0.0,
0,3,2,0,100,0,6.77,0,5.9,1,162.99,,0,10440.0,0,0.0,
0,3,0,1,100,0,17.33,0,12.7,1,223.97,,0,1500.0,0,0.0,
0,1,0,1,100,0,22.92,0,1372.0,1,252.25,,0,8700.0,0,0.0,
0,3,0,1,100,0,22.79,0,366.0,1,291.6,,0,12120.0,0,0.0,
0,3,3,0,100,0,4.54,0,1049.0,1,105.33,,0,1440.0,0,0.0,
0,0,3,0,100,0,16.46,0,476.0,1,219.63,,0,6060.0,0,0.0,
0,3,2,0,100,0,5.73,0,12.7,1,211.26,,0,19980.0,0,0.0,
0,2,3,1,100,0,20.26,0,12.2,1,251.65,,0,11160.0,0,0.0,
0,0,3,0,100,0,15.59,0,7.0,1,181.51,,0,16080.0,0,0.0,
0,3,3,1,100,0,5.89,0,15.0,1,206.96,,0,9240.0,0,0.0,
0,3,0,1,100,0,23.1,0,826.0,1,155.61,,0,31440.0,0,0.0,
0,0,0,1,100,0,5.54,0,99.0,1,98.3,,0,8280.0,0,0.0,
0,0,3,1,100,0,104.0,0,20.0,1,294.46,,0,24060.0,0,0.0,
0,3,3,1,100,0,12.46,0,15.7,1,187.84,,0,18720.0,0,0.0,
0,3,3,0,100,0,8.82,0,15.6,1,84.07,,0,5640.0,0,0.0,
0,3,0,0,100,0,29.19,0,166.0,1,215.65,,0,10920.0,0,0.0,
0,3,3,1,100,0,30.18,0,24.4,1,257.07,,0,10020.0,0,0.0,
0,3,3,1,100,0,8.33,0,17.2,1,213.65,,0,2280.0,0,0.0,
0,0,0,1,100,0,10.46,0,14.0,1,117.32,,0,14160.0,0,0.0,
0,0,0,1,100,54,13.62,0,600.0,0,112.04,,0,4980.0,0,0.0,
0,3,2,1,100,0,9.28,0,7.6,1,108.14,,0,1020.0,0,0.0,
0,3,3,1,100,0,8.92,0,5.5,1,118.13,,0,20160.0,0,0.0,
0,3,1,1,100,0,0.39,0,560.0,1,256.61,,0,6660.0,1,0.0,
0,3,3,1,100,0,1.57,0,24.3,1,98.25,,0,1740.0,0,0.0,
0,0,3,0,100,0,17.01,0,22.3,1,273.09,,0,11220.0,0,0.0,
0,2,3,1,100,0,6.88,0,8.2,1,260.15,,0,5280.0,0,0.0,
0,2,3,1,100,0,24.4,0,7.6,1,242.69,,0,1500.0,0,0.0,
0,2,0,0,100,0,23.53,0,951.0,1,261.94,,0,2820.0,0,0.0,
0,1,0,1,100,0,19.54,0,2.0,1,243.34,,0,4440.0,0,0.0,
0,3,1,1,100,0,5.83,0,899.0,1,211.72,,0,11040.0,1,0.0,
0,2,3,1,100,0,21.68,0,21.7,1,214.72,,0,14280.0,0,0.0,
0,3,1,0,100,0,138.21,0,8.6,1,275.48,,0,5160.0,1,0.0,
0,3,3,1,100,0,15.24,0,16.5,1,191.45,,0,3480.0,0,0.0,
0,2,1,1,100,0,61.27,0,5.0,1,197.49,,0,13740.0,1,0.0,
0,1,0,1,100,0,10.47,0,481.0,1,172.42,,0,900.0,0,0.0,
0,1,0,1,100,0,24.93,0,17.7,1,274.87,,0,23640.0,0,0.0,
0,3,0,1,100,0,17.78,0,5.7,1,124.23,,0,25680.0,0,0.0,
0,3,3,1,100,0,0.8,0,4.7,1,97.19,,0,22200.0,0,0.0,
0,3,0,1,100,0,15.15,0,12.6,1,83.68,,0,1380.0,0,0.0,
0,3,3,1,100,0,12.27,0,8.1,1,173.97,,0,9960.0,0,0.0,
0,0,3,1,100,0,1.3,0,1312.0,1,81.08,,0,47940.0,0,0.0,
0,3,0,1,100,0,17.07,0,9.6,1,176.08,,0,5700.0,0,0.0,
0,3,3,1,100,0,11.6,0,599.0,1,197.29,,0,4380.0,0,0.0,
0,3,3,1,100,0,0.26,0,15.9,1,100.07,,0,39720.0,0,0.0,
0,0,3,0,100,0,7.88,0,15.3,1,236.68,,0,15120.0,0,0.0,
0,3,3,0,100,0,6.64,0,7.3,1,128.65,,0,60.0,0,0.0,
0,3,0,0,100,0,26.11,0,15.3,1,243.67,,0,1320.0,0,0.0,
0,3,0,1,100,0,12.18,0,22.6,1,211.87,,0,25860.0,0,0.0,
0,3,0,1,100,0,45.86,0,2.3,1,298.27,,0,22560.0,0,0.0,
0,1,3,0,100,0,11.97,0,23.4,1,112.97,,0,300.0,0,0.0,
0,0,0,1,100,0,20.38,0,677.0,1,158.49,,0,2160.0,0,0.0,
0,2,3,0,100,0,10.83,0,17.2,1,245.26,,0,2460.0,0,0.0,
0,1,1,0,100,0,5.83,0,3.9,1,205.32,,0,7440.0,1,0.0,
0,0,2,1,100,0,17.08,0,16.4,1,135.71,,0,11340.0,0,0.0,
0,3,2,1,100,0,16.36,0,24.4,1,171.09,,0,1440.0,0,0.0,
0,3,0,1,100,0,16.71,0,10.2,1,140.21,,0,9540.0,0,0.0,
0,3,3,0,100,0,1.79,0,16.6,1,238.04,,0,21480.0,0,0.0,
0,0,1,1,100,0,5.47,0,9.5,1,177.0,,0,18240.0,1,0.0,
0,3,1,1,100,0,19.02,1,8192.0,1,82.01,,0,27000.0,1,1.0,
0,3,3,1,100,0,2.82,0,14.1,1,239.72,,0,21660.0,0,0.0,
0,2,3,1,100,0,6.66,0,15.8,1,288.88,,0,1680.0,0,0.0,
0,0,0,0,100,0,19.76,0,3.5,1,212.74,,0,600.0,0,0.0,
0,3,3,0,100,0,6.09,0,14.6,1,96.81,,0,3060.0,0,0.0,
0,2,0,0,100,0,24.63,0,1.6,1,269.02,,0,2640.0,0,0.0,
0,3,1,1,100,0,39.42,1,9447.0,1,85.36,,0,56160.0,1,1.0,
0,2,3,0,100,0,2.12,0,6.3,1,219.26,,0,7020.0,0,0.0,
0,2,3,1,100,0,27.18,0,721.0,1,290.99,,0,21240.0,0,0.0,
0,3,3,1,100,0,3.27,0,10.5,1,243.72,,0,8160.0,0,0.0,
0,2,3,1,100,0,22.38,0,23.7,1,258.78,,0,12660.0,0,0.0,
0,2,3,1,100,0,121.4,0,1175.0,1,280.81,,0,3600.0,0,0.0,
0,2,0,0,100,0,26.52,0,23.7,1,222.84,,0,8580.0,0,0.0,
0,3,1,1,100,0,20.17,0,6.4,1,110.04,,0,1200.0,1,0.0,
0,3,3,0,100,54,2.19,0,10.0,0,273.92,,0,16440.0,0,0.0,
0,3,3,0,100,0,93.26,0,864.0,1,254.35,,0,2160.0,0,0.0,
0,1,3,1,100,0,4.38,0,14.5,1,220.03,,0,4740.0,0,0.0,
0,3,3,0,100,0,8.06,0,5.7,1,161.81,,0,31440.0,0,0.0,
0,2,3,0,100,0,23.76,0,14.1,1,188.44,,0,3960.0,0,0.0,
0,3,1,1,100,0,3.75,0,173.0,1,124.39,,0,5520.0,1,0.0,
0,3,3,0,100,0,12.95,0,10.7,1,104.32,,0,3480.0,0,0.0,
0,0,1,1,100,0,1.98,0,1182.0,1,133.66,,0,5940.0,1,0.0,
0,3,3,1,100,0,11.25,0,13.0,1,285.11,,0,53040.0,0,0.0,
0,2,3,0,100,0,4.11,0,21.2,1,271.22,,0,10080.0,0,0.0,
0,3,3,1,100,0,1.06,0,22.6,1,159.56,,0,15240.0,0,0.0,
0,2,1,1,100,0,149.79,0,4.1,1,96.63,,0,19620.0,1,0.0,
0,1,3,1,100,0,68.73,0,18.5,1,222.92,,0,6240.0,0,0.0,
0,1,3,1,100,0,4.59,0,976.0,1,131.35,,0,3000.0,0,0.0,
0,3,3,1,100,0,48.75,1,3981.0,1,82.01,,0,60.0,0,1.0,
0,3,1,1,100,0,34.64,1,10800.0,1,173.7,,0,26760.0,1,1.0,
0,4,3,0,100,0,55.44,0,11.4,1,294.68,,0,78600.0,0,0.0,
0,3,1,0,100,0,1.03,0,16.4,1,167.11,,0,26820.0,1,0.0,
0,3,3,0,100,0,12.29,0,,1,296.81,,0,6360.0,0,0.0,
0,3,3,2,100,0,3.29,0,16.4,1,129.29,,0,11160.0,0,0.0,
0,3,0,0,100,0,18.19,0,23.5,1,121.26,,0,28200.0,0,0.0,
0,2,0,1,100,0,5.84,0,1310.0,1,120.35,,0,18660.0,0,0.0,
0,3,1,1,100,0,3.77,0,898.0,1,147.67,,0,9900.0,1,0.0,
0,3,1,1,100,0,9.48,0,17.5,1,136.22,,0,60600.0,1,0.0,
0,2,3,1,100,0,17.74,0,1052.0,1,297.3,,0,4020.0,0,0.0,
0,3,0,1,100,0,27.56,1,6418.0,1,268.97,,0,2040.0,0,1.0,
0,3,3,1,100,0,7.22,0,24.5,1,93.81,,0,2100.0,0,0.0,
0,0,0,1,100,0,26.68,0,8.6,1,235.35,,0,30180.0,0,0.0,
0,4,0,0,100,0,4.87,0,1000.0,1,285.65,,0,44100.0,0,0.0,
0,4,0,1,100,0,38.16,0,16.7,1,297.97,,0,8640.0,0,0.0,
0,3,3,1,100,0,4.83,0,962.0,1,163.31,,0,12720.0,0,0.0,
0,3,0,1,100,91,38.7,0,0.4,0,230.81,,0,1020.0,0,0.0,
0,3,1,0,100,0,4.37,0,13.3,1,224.2,,0,16620.0,1,0.0,
0,4,0,1,100,0,19.85,0,891.0,1,219.11,,0,72240.0,0,0.0,
0,2,3,1,100,0,65.79,0,20.1,1,217.61,,0,5640.0,0,0.0,
0,1,3,1,100,0,12.4,0,18.2,1,228.67,,0,11100.0,0,0.0,
0,2,3,2,100,0,11.54,0,1.5,1,261.2,,0,5760.0,0,0.0,
0,3,3,1,100,0,1.52,0,23.2,1,202.45,,0,5820.0,0,0.0,
0,0,1,1,100,0,34.23,0,1477.0,1,266.68,,0,16080.0,1,0.0,
0,3,1,1,100,0,7.95,0,14.3,1,186.05,,0,24960.0,1,0.0,
0,3,3,0,100,0,24.07,0,22.2,1,241.15,,0,1680.0,0,0.0,
0,2,0,1,100,0,11.86,0,2.1,1,225.86,,0,3720.0,0,0.0,
0,3,0,1,100,0,10.94,0,,1,119.85,,0,22620.0,0,0.0,
0,3,0,1,100,0,3.24,0,1093.0,1,92.07,,0,2820.0,0,0.0,
0,0,3,1,100,0,30.56,0,2.8,1,241.78,,0,27120.0,0,0.0,
0,0,3,0,100,0,210.68,0,23.1,1,264.33,,0,25560.0,0,0.0,
0,3,1,1,100,0,106.47,1,4023.0,1,85.36,,0,60.0,1,1.0,
0,2,3,2,100,0,119.24,0,6.0,1,136.31,,0,10920.0,0,0.0,
0,3,3,1,100,0,10.27,0,2.0,1,148.93,,0,21360.0,0,0.0,
0,0,1,0,100,0,25.55,0,16.8,1,200.22,,0,7920.0,1,0.0,
0,2,3,1,100,0,0.3,0,21.3,1,108.88,,0,7380.0,0,0.0,
0,3,3,0,100,0,15.17,0,477.0,1,268.62,,0,480.0,0,0.0,
0,3,0,2,100,0,9.77,0,12.4,1,109.83,,0,2880.0,0,0.0,
0,4,1,1,100,0,116.76,0,24.1,1,249.8,,0,10560.0,1,0.0,
0,1,1,0,100,0,6.51,1,4699.0,1,273.69,,0,7320.0,1,1.0,
0,3,1,1,100,0,31.87,0,4.5,1,141.26,,0,5520.0,1,0.0,
0,2,0,0,100,0,32.2,0,883.0,1,258.61,,0,13500.0,0,0.0,
0,4,3,1,100,0,1.02,0,5.6,1,169.72,,0,18540.0,0,0.0,
0,1,3,1,100,0,5.78,0,446.0,1,86.06,,0,4320.0,0,0.0,
0,3,0,0,100,0,13.81,0,5.0,1,228.95,,0,4080.0,0,0.0,
0,2,3,0,100,0,25.41,0,1496.0,1,194.98,,0,3240.0,0,0.0,
0,1,1,1,100,0,15.73,0,19.9,1,121.56,,0,780.0,1,0.0,
0,3,3,0,100,0,137.52,0,20.9,1,276.48,,0,44340.0,0,0.0,
0,3,0,0,100,0,33.27,0,0.1,1,212.67,,0,3120.0,0,0.0,
0,1,0,0,100,0,17.06,0,12.6,1,92.27,,0,2880.0,0,0.0,
0,3,3,1,100,0,9.0,0,3.5,1,117.54,,0,22440.0,0,0.0,
0,2,3,0,100,0,0.89,0,,1,201.8,,0,16440.0,0,0.0,
0,2,1,0,100,0,7.83,0,24.1,1,229.89,,0,900.0,1,0.0,
0,3,0,1,100,0,7.74,0,19.3,1,83.37,,0,3720.0,0,0.0,
0,3,3,1,100,58,220.45,0,777.0,0,173.7,,0,60.0,0,0.0,
0,3,0,1,100,0,15.83,0,8.4,1,146.59,,0,31740.0,0,0.0,
0,1,0,1,100,0,14.58,0,11.7,1,192.94,,0,7200.0,0,0.0,
0,2,0,0,100,0,9.63,0,1.6,1,270.12,,0,3840.0,0,0.0,
0,2,3,1,100,0,6.77,0,574.0,1,286.44,,0,11460.0,0,0.0,
0,3,3,1,100,0,57.3,0,20.5,1,180.1,,0,6900.0,0,0.0,
0,2,0,0,100,0,27.77,0,1493.0,1,159.1,,0,960.0,0,0.0,
0,3,3,1,100,54,8.32,0,9.6,0,204.55,,0,3180.0,0,0.0,
0,3,0,0,100,0,10.8,0,593.0,1,108.09,,0,13200.0,0,0.0,
0,4,3,0,100,0,2.77,0,0.3,1,87.85,,0,6540.0,0,0.0,
0,1,3,0,100,0,89.37,0,13.5,1,184.89,,0,6540.0,0,0.0,
0,3,3,0,100,0,97.75,0,417.0,1,211.67,,0,9840.0,0,0.0,
0,3,2,0,100,0,7.22,0,17.7,1,215.48,,0,3060.0,0,0.0,
0,3,3,1,100,0,0.82,0,7.2,1,291.6,,0,240.0,0,0.0,
0,0,3,1,100,0,16.85,0,3.5,1,165.02,,0,42780.0,0,0.0,
0,3,3,1,100,0,8.5,0,18.4,1,115.69,,0,23340.0,0,0.0,
0,3,3,1,100,0,5.13,0,1194.0,1,295.21,,0,27360.0,0,0.0,
0,1,0,1,100,0,20.17,0,8.4,1,161.2,,0,6840.0,0,0.0,
0,3,1,1,100,0,130.86,0,10.4,1,270.83,,0,3000.0,1,0.0,
0,3,3,1,100,0,7.29,0,19.1,1,118.05,,0,4140.0,0,0.0,
0,3,3,0,100,0,10.04,0,5.7,1,252.89,,0,18720.0,0,0.0,
0,3,3,0,100,91,100.23,0,3.9,0,231.52,,0,28560.0,0,0.0,
0,3,0,1,100,0,11.3,0,1.4,1,132.52,,0,4200.0,0,0.0,
0,0,3,1,100,0,1.85,0,15.8,1,269.21,,0,37500.0,0,0.0,
0,3,1,1,100,0,3.87,0,22.8,1,85.55,,0,4320.0,1,0.0,
0,3,3,1,100,0,44.43,0,8.2,1,225.17,,0,780.0,0,0.0,
0,1,3,1,100,0,25.14,0,5.6,1,227.35,,0,14400.0,0,0.0,
0,3,0,0,100,0,0.26,0,24.3,1,166.89,,0,3900.0,0,0.0,
0,2,3,0,100,0,20.29,0,10.3,1,232.91,,0,1320.0,0,0.0,
0,3,3,1,100,0,25.01,0,24.7,1,126.79,,0,7020.0,0,0.0,
0,1,3,1,100,0,78.84,0,464.0,1,220.03,,0,180.0,0,0.0,
0,3,1,1,100,0,11.16,0,11.9,1,80.43,,0,3900.0,1,0.0,
0,1,0,1,100,0,11.81,0,13.9,1,163.55,,0,18540.0,0,0.0,
0,2,3,2,100,0,7.73,0,3.6,1,174.7,,0,59040.0,0,0.0,
0,0,3,0,100,0,0.95,0,6.7,1,136.02,,0,6780.0,0,0.0,
0,3,3,0,100,0,6.36,0,17.5,1,194.18,,0,19620.0,0,0.0,
0,0,0,1,100,0,7.64,0,0.2,1,135.71,,0,180.0,0,0.0,
0,2,3,0,100,0,7.35,0,847.0,1,188.44,,0,180.0,0,0.0,
0,3,3,0,100,0,1.69,0,22.1,1,182.13,,0,35280.0,0,0.0,
0,3,1,1,100,0,89.76,1,9730.0,1,82.01,,0,120.0,1,1.0,
0,1,0,1,100,0,18.52,0,3.9,1,174.96,,0,13020.0,0,0.0,
0,3,1,0,100,0,26.17,0,5.8,1,199.11,,0,7260.0,1,0.0,
0,4,3,2,100,0,2.82,0,9.0,1,182.79,,0,2820.0,0,0.0,
0,3,1,0,100,0,18.6,0,1344.0,1,294.24,,0,3840.0,1,0.0,
0,3,0,1,100,0,7.38,0,22.4,1,174.4,,0,35760.0,0,0.0,
0,3,0,1,100,57,112.44,1,8916.0,0,85.36,,0,120.0,0,1.0,
0,2,3,1,100,0,11.3,0,20.9,1,189.32,,0,8760.0,0,0.0,
0,4,0,0,100,0,35.41,0,16.3,1,241.86,,0,21120.0,0,0.0,
0,3,3,1,100,91,0.39,0,7.3,0,90.48,,0,12360.0,0,0.0,
0,3,1,0,100,0,18.27,0,0.1,1,295.38,,0,55140.0,1,0.0,
0,0,0,0,100,0,20.85,0,14.9,1,173.92,,0,7380.0,0,0.0,
0,3,3,0,100,0,7.72,0,21.0,1,150.02,,0,14100.0,0,0.0,
0,3,3,0,100,0,5.18,0,326.0,1,85.7,,0,74820.0,0,0.0,
0,0,0,0,100,0,11.56,0,13.4,1,123.25,,0,30660.0,0,0.0,
0,3,0,1,100,0,7.11,0,7.7,1,87.86,,0,8040.0,0,0.0,
0,0,3,1,100,0,0.26,0,1090.0,1,120.4,,0,14760.0,0,0.0,
0,2,0,1,100,0,12.78,0,11.5,1,137.63,,0,8040.0,0,0.0,
0,0,3,1,100,0,33.07,0,22.1,1,226.81,,0,8220.0,0,0.0,
0,1,3,1,100,0,29.59,0,19.8,1,279.71,,0,33300.0,0,0.0,
0,0,0,1,100,0,39.93,0,13.3,1,248.34,,0,9120.0,0,0.0,
0,2,2,1,100,0,17.56,0,2.3,1,263.41,,0,1260.0,0,0.0,
0,3,3,0,100,0,12.0,0,964.0,1,114.39,,0,1020.0,0,0.0,
0,2,0,1,100,0,16.77,0,1231.0,1,165.98,,0,1680.0,0,0.0,
0,3,0,1,100,0,16.12,0,5.9,1,177.7,,0,2820.0,0,0.0,
0,3,3,1,100,0,111.13,0,160.0,1,205.95,,0,4200.0,0,0.0,
0,0,1,1,100,0,6.93,0,5.4,1,264.29,,0,1860.0,1,0.0,
0,2,3,0,100,0,17.03,0,24.3,1,133.52,,0,4380.0,0,0.0,
0,3,0,0,100,0,6.47,0,1078.0,1,218.9,,0,480.0,0,0.0,
0,0,3,1,100,0,25.92,0,351.0,1,295.39,,0,16980.0,0,0.0,
0,3,3,1,100,0,5.84,0,3.9,1,112.29,,0,35100.0,0,0.0,
0,2,2,1,100,0,1.89,0,1.7,1,104.29,,0,1260.0,0,0.0,
0,1,3,1,100,0,7.05,0,983.0,1,189.36,,0,4320.0,0,0.0,
0,0,0,1,100,0,16.28,0,9.9,1,160.34,,0,10980.0,0,0.0,
0,3,1,1,100,0,61.23,1,4152.0,1,82.01,,0,60.0,1,1.0,
0,0,1,1,100,0,22.81,0,9.0,1,256.69,,0,1800.0,1,0.0,
0,2,1,1,100,0,9.57,0,9.2,1,287.33,,0,23820.0,1,0.0,
0,3,0,1,100,0,36.66,0,0.7,1,250.56,,0,30300.0,0,0.0,
0,2,3,0,100,0,13.33,0,11.9,1,286.43,,0,3240.0,0,0.0,
0,0,3,0,100,0,22.25,0,18.3,1,227.12,,0,2880.0,0,0.0,
0,3,1,1,100,0,4.69,0,12.3,1,180.78,,0,10320.0,1,0.0,
0,3,3,1,100,0,14.81,0,16.0,1,163.14,,0,13680.0,0,0.0,
0,2,3,1,100,0,6.45,0,1008.0,1,140.71,,0,960.0,0,0.0,
0,2,3,1,100,0,20.29,0,1056.0,1,204.16,,0,10020.0,0,0.0,
0,2,3,1,100,0,4.9,0,212.0,1,210.94,,0,20580.0,0,0.0,
0,0,3,1,100,0,35.08,0,428.0,1,269.5,,0,3540.0,0,0.0,
0,2,0,0,100,0,26.34,0,21.8,1,258.98,,0,26160.0,0,0.0,
0,3,3,1,100,0,3.72,0,1318.0,1,157.53,,0,11580.0,0,0.0,
0,3,0,1,100,0,30.87,0,5.8,1,266.44,,0,14160.0,0,0.0,
0,1,3,1,100,0,44.96,0,14.6,1,188.13,,0,8580.0,0,0.0,
0,3,3,1,100,0,19.61,0,1338.0,1,257.47,,0,14340.0,0,0.0,
0,1,3,0,100,0,8.79,0,3.1,1,84.65,,0,5760.0,0,0.0,
0,3,0,0,100,0,13.65,0,315.0,1,148.19,,0,31560.0,0,0.0,
0,0,0,1,100,0,24.41,0,953.0,1,250.56,,0,31440.0,0,0.0,
0,3,3,1,100,0,9.28,0,335.0,1,229.4,,0,28440.0,0,0.0,
0,3,1,1,100,0,8.5,0,1189.0,1,198.51,,0,10260.0,1,0.0,
0,1,1,1,100,0,91.62,0,24.1,1,219.51,,0,18720.0,1,0.0,
0,0,3,0,100,0,8.84,0,13.6,1,159.02,,0,9060.0,0,0.0,
0,3,3,0,100,0,11.15,0,16.1,1,197.2,,0,3960.0,0,0.0,
0,0,0,1,100,0,9.47,0,1.2,1,138.4,,0,31860.0,0,0.0,
0,3,0,1,100,0,16.28,0,21.2,1,133.96,,0,24300.0,0,0.0,
0,0,1,0,100,0,5.91,0,1099.0,1,90.87,,0,17880.0,1,0.0,
0,2,0,1,100,0,35.02,0,18.7,1,273.52,,0,21420.0,0,0.0,
0,3,0,1,100,0,9.67,1,10335.0,1,85.32,,0,10860.0,0,1.0,
0,3,3,0,100,0,28.09,0,24.2,1,213.31,,0,25800.0,0,0.0,
0,3,3,0,100,0,10.04,0,6.6,1,290.56,,0,25860.0,0,0.0,
0,3,3,1,100,0,31.75,0,21.0,1,286.89,,0,30600.0,0,0.0,
0,3,3,1,100,0,11.13,0,147.0,1,155.7,,0,18900.0,0,0.0,
0,0,3,0,100,0,11.18,0,1.9,1,245.27,,0,22980.0,0,0.0,
0,0,3,1,100,0,1.52,0,20.5,1,128.08,,0,19020.0,0,0.0,
0,3,0,0,100,0,110.91,0,3.3,1,254.35,,0,300.0,0,0.0,
0,3,0,1,100,0,25.7,0,1035.0,1,181.84,,0,27600.0,0,0.0,
0,3,3,1,100,0,2.59,0,7.6,1,88.08,,0,7260.0,0,0.0,
0,3,0,1,100,0,41.64,0,24.5,1,267.0,,0,3900.0,0,0.0,
0,3,3,1,100,0,1.29,0,18.3,1,237.23,,0,1620.0,0,0.0,
0,0,0,1,100,0,8.35,0,587.0,1,81.39,,0,660.0,0,0.0,
0,0,3,0,100,0,29.56,0,8.6,1,134.71,,0,4860.0,0,0.0,
0,3,0,1,100,0,32.09,0,18.8,1,244.04,,0,2700.0,0,0.0,
0,1,3,0,100,0,43.0,0,409.0,1,266.16,,0,7680.0,0,0.0,
0,3,3,1,100,0,17.42,0,1098.0,1,149.21,,0,54060.0,0,0.0,
0,3,1,0,100,0,29.37,0,24.8,1,175.14,,0,19800.0,1,0.0,
0,0,3,1,100,0,60.35,0,11.5,1,261.14,,0,40740.0,0,0.0,
0,2,0,1,100,0,43.58,0,9.2,1,254.09,,0,21720.0,0,0.0,
0,2,0,1,100,0,19.84,0,1116.0,1,151.26,,0,2760.0,0,0.0,
0,3,0,1,100,0,11.77,0,22.3,1,257.83,,0,26940.0,0,0.0,
0,3,0,1,100,0,35.52,0,22.1,1,254.14,,0,15900.0,0,0.0,
0,1,1,1,100,0,312.59,1,10925.0,1,220.03,,0,120.0,1,1.0,
0,0,3,1,100,0,20.18,0,3.1,1,183.96,,0,31140.0,0,0.0,
0,3,3,1,100,0,9.52,0,24.7,1,295.97,,0,2220.0,0,0.0,
0,0,0,1,100,0,13.31,0,,1,101.44,,0,40500.0,0,0.0,
0,2,1,1,100,0,5.28,0,8.6,1,205.26,,0,16200.0,1,0.0,
0,3,1,0,100,0,22.95,0,18.2,1,254.89,,0,8880.0,1,0.0,
0,3,0,1,100,0,20.79,0,10.3,1,281.59,,0,41280.0,0,0.0,
0,3,1,1,100,0,159.87,1,10327.0,1,173.7,,0,240.0,1,1.0,
0,2,0,1,100,0,26.76,1,7754.0,1,275.76,,0,5820.0,0,1.0,
0,3,0,1,100,0,20.24,0,1093.0,1,173.57,,0,4800.0,0,0.0,
0,3,3,1,100,0,14.37,0,906.0,1,184.65,,0,4800.0,0,0.0,
0,2,0,1,100,0,12.43,0,21.4,1,274.55,,0,7260.0,0,0.0,
0,2,3,1,100,0,3.71,0,16.8,1,258.9,,0,10380.0,0,0.0,
0,3,1,0,100,0,16.44,0,12.7,1,293.1,,0,14100.0,1,0.0,
0,3,3,0,100,0,1.64,0,1294.0,1,191.04,,0,4140.0,0,0.0,
0,3,0,0,100,0,5.22,0,20.9,1,119.45,,0,1620.0,0,0.0,
0,3,0,1,100,0,25.92,0,11.2,1,146.73,,0,20220.0,0,0.0,
0,3,3,0,100,0,34.02,0,6.0,1,210.37,,0,34200.0,0,0.0,
0,3,3,0,100,0,20.46,0,6.5,1,260.06,,0,7800.0,0,0.0,
0,2,1,1,100,0,17.53,0,20.3,1,233.5,,0,4560.0,1,0.0,
0,3,3,1,100,0,17.17,0,706.0,1,142.25,,0,13380.0,0,0.0,
0,3,0,0,100,0,17.73,0,7.0,1,191.17,,0,18720.0,0,0.0,
0,3,3,1,100,0,7.66,0,15.5,1,260.99,,0,2880.0,0,0.0,
0,3,0,0,100,0,20.97,0,,1,173.06,,0,6420.0,0,0.0,
0,2,3,1,100,0,1.88,0,548.0,1,191.19,,0,2940.0,0,0.0,
0,3,3,1,100,0,31.03,0,16.8,1,266.3,,0,8820.0,0,0.0,
0,3,1,1,100,0,2.75,0,17.2,1,97.19,,0,420.0,1,0.0,
